"user_id";"signup_date";"onboarding_date";"activation_date";"trial_start_date";"conversion_date";"country";"device";"age_clean";"acquisition_channel";"signed_up";"completed_onboarding";"activated_core_feature";"started_trial";"converted_to_paid";"active_after_30_days";"plan_type";"subscription_revenue";"marketing_spend_cleaned"
102014;"2024-01-21";"";"";"";"";"United Kingdom";"Desktop";28;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;4.97
102015;"2024-05-21";"2024-05-24";"2024-05-30";"";"";"India";"Mobile";23;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102016;"2025-05-13";"2025-05-15";"2025-05-16";"";"";"Germany";"Desktop";33;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102017;"";"";"";"";"";"Canada";"Mobile";22;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102018;"2025-11-08";"";"";"";"";"Australia";"Mobile";23;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102019;"2024-09-09";"2024-09-09";"";"";"";"India";"Desktop";28;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102020;"";"";"";"";"";"United States";"Desktop";25;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.31
102021;"2025-08-24";"2025-08-27";"";"";"";"Australia";"Desktop";19;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102022;"2024-07-26";"2024-07-27";"2024-07-31";"2024-08-06";"";"Germany";"Tablet";35;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;9.85
102023;"";"";"";"";"";"United States";"Mobile";37;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.31
102024;"2025-03-05";"2025-07-03";"2025-03-10";"";"";"Unknown";"Mobile";24;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102025;"2024-02-06";"2024-06-02";"2024-08-06";"";"";"Australia";"Mobile";39;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102026;"2025-01-07";"2025-11-01";"2025-01-12";"2025-01-14";"";"Germany";"Tablet";32;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102027;"2025-10-26";"2025-10-28";"2025-11-03";"";"";"United Kingdom";"Desktop";32;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102028;"2025-11-20";"2025-11-20";"2025-11-20";"";"";"United States";"Tablet";33;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102029;"2024-09-24";"2024-09-27";"2024-10-02";"";"";"United States";"Mobile";25;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;26.23
102030;"2025-07-11";"2025-07-15";"";"";"";"Germany";"Mobile";50;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102031;"2025-11-14";"2025-11-15";"";"";"";"United States";"Desktop";18;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;6.36
102032;"2025-05-17";"";"";"";"";"United States";"Mobile";18;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102033;"";"";"";"";"";"United Kingdom";"Tablet";18;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102034;"2024-12-30";"2024-12-30";"2025-01-05";"2025-01-05";"2025-01-06";"Germany";"Tablet";38;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Enterprise";199;0.0
102035;"2025-11-06";"2025-06-11";"2025-11-10";"2025-11-11";"2025-11-16";"Canada";"Mobile";35;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
102036;"2025-04-26";"2025-04-30";"2025-05-05";"2025-05-10";"";"Germany";"Desktop";35;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;8.09
102037;"2025-01-10";"2025-01-10";"";"";"";"United States";"Tablet";20;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;7.55
102038;"2025-04-18";"2025-04-19";"2025-04-25";"2025-04-29";"";"United States";"Mobile";33;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102039;"2024-11-25";"2024-11-28";"";"";"";"United States";"Mobile";23;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102040;"2025-04-25";"2025-04-29";"";"";"";"United States";"Tablet";24;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;12.2
102041;"2025-05-22";"2025-05-25";"2025-05-31";"";"";"Unknown";"Tablet";26;"Direct";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102042;"2024-11-20";"2024-11-24";"2024-11-25";"2024-02-12";"2024-12-03";"United States";"Mobile";43;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;9.7
102043;"2025-03-27";"2025-03-27";"2025-03-29";"";"";"Germany";"Desktop";33;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102044;"";"";"";"";"";"United States";"Desktop";41;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102045;"2025-02-06";"2025-06-02";"";"";"";"United States";"Mobile";41;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102046;"2025-03-14";"";"";"";"";"United States";"Desktop";45;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.22
102047;"2024-06-11";"2024-11-08";"2024-11-08";"2024-12-11";"";"Germany";"Desktop";28;"Direct";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102048;"2024-10-10";"2024-10-14";"";"";"";"United States";"Tablet";40;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102049;"";"";"";"";"";"Australia";"Desktop";43;"Referral";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102050;"2025-10-23";"2025-10-25";"2025-10-25";"2025-10-29";"";"United Kingdom";"Mobile";34;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;20.02
102051;"2024-09-04";"2024-09-06";"";"";"";"Germany";"Mobile";23;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102052;"2025-02-28";"";"";"";"";"Canada";"Tablet";32;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102053;"2024-10-04";"2024-05-10";"2024-10-07";"2024-10-08";"";"Germany";"Desktop";40;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102054;"2025-06-11";"2025-06-14";"";"";"";"Australia";"Mobile";42;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;9.18
102055;"2025-10-01";"2025-10-04";"";"";"";"Germany";"Mobile";19;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102056;"2025-08-31";"2025-02-09";"";"";"";"Germany";"Mobile";16;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102057;"2025-04-30";"2025-05-03";"2025-05-07";"2025-05-13";"";"United Kingdom";"Tablet";28;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;3.12
102058;"2025-05-04";"2025-04-05";"2025-05-10";"";"";"Australia";"Desktop";28;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102059;"2025-10-23";"2025-10-23";"";"";"";"Australia";"Desktop";26;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102060;"2025-08-02";"2025-08-04";"2025-08-08";"";"";"Germany";"Desktop";43;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102061;"2025-02-19";"2025-02-21";"2025-02-21";"";"";"United States";"Desktop";40;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;1.86
102062;"2025-04-22";"2025-04-22";"";"";"";"United States";"Desktop";31;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;9.66
102063;"2025-03-18";"";"";"";"";"United States";"Desktop";40;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102064;"2025-12-05";"";"";"";"";"India";"Mobile";33;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;17.41
102065;"2025-09-12";"2025-09-15";"2025-09-18";"2025-09-23";"2025-09-25";"United Kingdom";"Unknown";31;"Referral";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
102066;"";"";"";"";"";"United Kingdom";"Tablet";31;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;3.98
102067;"";"";"";"";"";"United Kingdom";"Tablet";17;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102068;"2025-03-28";"2025-03-31";"";"";"";"United Kingdom";"Desktop";24;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102069;"2024-11-27";"";"";"";"";"United States";"Mobile";37;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102070;"2025-09-29";"2025-10-01";"2025-10-03";"2025-05-10";"";"India";"Mobile";36;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;6.61
102071;"2025-08-15";"2025-08-16";"";"";"";"United States";"Mobile";16;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;8.53
102072;"2025-10-01";"2025-10-02";"2025-06-10";"2025-10-11";"";"United States";"Mobile";0;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102073;"";"";"";"";"";"United States";"Desktop";20;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102074;"2024-12-17";"2024-12-17";"";"";"";"Germany";"Desktop";41;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102075;"2025-10-17";"";"";"";"";"United Kingdom";"Desktop";17;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102076;"2025-07-21";"2025-07-25";"";"";"";"United States";"Desktop";39;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102077;"2025-06-02";"2025-06-03";"";"";"";"Germany";"Tablet";28;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102078;"2025-10-14";"2025-10-17";"2025-10-17";"2025-10-23";"";"Germany";"Mobile";41;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102079;"";"";"";"";"";"India";"Desktop";33;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;11.57
102080;"2024-03-04";"2024-07-03";"";"";"";"United Kingdom";"Mobile";17;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102081;"2025-01-06";"2025-06-02";"2025-06-07";"";"";"Germany";"Desktop";53;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;8.28
102082;"2025-09-01";"2025-09-02";"2025-09-04";"";"";"United States";"Desktop";50;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;7.99
102083;"2025-06-08";"2025-06-12";"2025-06-15";"2025-06-16";"2025-06-19";"United Kingdom";"Unknown";29;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
102084;"2024-11-06";"2024-11-09";"";"";"";"India";"Mobile";32;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102085;"";"";"";"";"";"Canada";"Tablet";26;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102086;"";"";"";"";"";"United Kingdom";"Mobile";46;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;12.64
102087;"2025-07-26";"2025-07-27";"2025-08-02";"";"";"India";"Mobile";33;"Direct";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102088;"2025-04-22";"2025-04-23";"";"";"";"United States";"Desktop";37;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;8.56
102089;"2025-06-08";"2025-06-11";"";"";"";"Australia";"Desktop";40;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102090;"2024-09-01";"";"";"";"";"United States";"Desktop";49;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;38.96
102091;"2025-08-24";"2025-08-27";"2025-08-29";"2025-09-07";"2025-09-19";"Germany";"Desktop";25;"Direct";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
102092;"2025-05-19";"";"";"";"";"Unknown";"Mobile";36;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;18.89
102093;"2025-03-21";"";"";"";"";"Germany";"Mobile";35;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;11.52
102094;"2024-10-09";"2024-09-13";"2024-09-13";"2024-09-13";"2024-09-24";"Germany";"Mobile";25;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;12.46
102095;"2025-08-01";"2025-08-01";"2025-08-01";"2025-08-04";"";"United Kingdom";"Desktop";34;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102096;"2024-10-16";"2024-10-18";"2024-10-24";"2024-10-29";"2024-10-30";"Canada";"Tablet";40;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
102097;"2025-03-04";"2025-08-03";"";"";"";"India";"Desktop";41;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;9.43
102098;"2024-12-25";"2024-12-27";"";"";"";"Canada";"Desktop";39;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;2.76
102099;"2025-10-30";"2025-10-31";"2025-06-11";"2025-11-13";"";"United States";"Desktop";42;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;2.1
102100;"2025-02-04";"";"";"";"";"Germany";"Unknown";36;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102101;"";"";"";"";"";"United States";"Unknown";28;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102102;"2025-08-01";"2025-05-08";"2025-08-05";"2025-08-12";"";"Germany";"Desktop";43;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102103;"2025-02-09";"2025-02-13";"2025-02-19";"2025-02-21";"";"India";"Mobile";44;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102104;"2024-07-06";"2024-07-06";"";"";"";"India";"Desktop";35;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102105;"2025-11-02";"2025-11-03";"2025-04-11";"";"";"Canada";"Desktop";40;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102106;"2025-02-06";"2025-02-09";"";"";"";"India";"Mobile";43;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;19.69
102107;"2025-04-06";"2025-04-06";"";"";"";"United Kingdom";"Unknown";29;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102108;"";"";"";"";"";"United Kingdom";"Desktop";28;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102109;"2025-06-22";"2025-06-24";"";"";"";"United Kingdom";"Desktop";29;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;13.1
102110;"2024-08-06";"2024-06-12";"";"";"";"United States";"Desktop";23;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102111;"2025-08-28";"2025-08-28";"";"";"";"United States";"Mobile";20;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102112;"2024-11-04";"2024-11-06";"2024-11-07";"2024-11-12";"";"Canada";"Mobile";40;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102113;"2025-02-03";"";"";"";"";"United States";"Desktop";28;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102114;"2024-08-10";"";"";"";"";"India";"Desktop";30;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102115;"2024-07-24";"";"";"";"";"United States";"Desktop";37;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102116;"2024-11-17";"";"";"";"";"Germany";"Mobile";35;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.59
102117;"2025-04-14";"2025-04-14";"";"";"";"United States";"Mobile";32;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102118;"2024-06-26";"2024-06-27";"";"";"";"Unknown";"Desktop";37;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;14.75
102119;"2025-05-31";"2025-06-02";"2025-06-02";"";"";"Canada";"Mobile";39;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;7.89
102120;"2024-08-25";"";"";"";"";"India";"Mobile";21;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;13.62
102121;"2024-08-11";"";"";"";"";"Australia";"Desktop";20;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102122;"2024-04-23";"";"";"";"";"India";"Desktop";31;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;9.63
102123;"2025-09-24";"2025-09-27";"2025-10-01";"2025-10-05";"";"Unknown";"Tablet";22;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;24.11
102124;"";"";"";"";"";"United States";"Mobile";0;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;16.37
102125;"2024-09-08";"2024-09-08";"2024-12-09";"2024-09-13";"2024-09-18";"United States";"Desktop";43;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Basic";29;3.73
102126;"2024-10-11";"";"";"";"";"United States";"Desktop";30;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102127;"2024-11-20";"";"";"";"";"United States";"Tablet";20;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102128;"";"";"";"";"";"United Kingdom";"Desktop";16;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102129;"2025-11-24";"";"";"";"";"United States";"Mobile";26;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102130;"2025-08-09";"2025-08-11";"2025-08-15";"";"";"Germany";"Tablet";35;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102131;"2024-05-26";"2024-05-29";"";"";"";"Germany";"Desktop";26;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;6.55
102132;"2025-03-28";"";"";"";"";"United States";"Mobile";31;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102133;"2025-03-05";"2025-03-08";"";"";"";"Australia";"Mobile";30;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;17.18
102134;"2025-10-21";"2025-10-23";"2025-10-26";"2025-11-02";"";"Australia";"Mobile";41;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102135;"2024-11-20";"2024-11-23";"2024-11-23";"2024-11-26";"";"Germany";"Mobile";39;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;12.31
102136;"";"";"";"";"";"India";"Desktop";32;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102137;"2024-08-28";"2024-08-30";"2024-08-30";"2024-03-09";"2024-09-14";"United Kingdom";"Desktop";39;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Basic";29;4.11
102138;"2024-12-20";"2024-12-20";"2024-12-20";"";"";"United States";"Tablet";50;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
102139;"2025-07-31";"2025-04-08";"";"";"";"India";"Tablet";23;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102140;"2025-12-09";"2025-12-10";"";"";"";"Australia";"Tablet";32;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;17.94
102141;"";"";"";"";"";"Unknown";"Mobile";40;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;1.18
102142;"2024-11-28";"";"";"";"";"United States";"Desktop";43;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;14.1
102143;"2025-04-06";"";"";"";"";"United States";"Mobile";22;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102144;"2024-03-30";"2024-04-03";"2024-04-03";"2024-12-04";"";"Canada";"Desktop";33;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102145;"2025-07-18";"2025-07-18";"2025-07-23";"";"";"Germany";"Desktop";43;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;21.96
102146;"";"";"";"";"";"Australia";"Mobile";41;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;8.24
102147;"2025-07-08";"2025-07-12";"2025-07-15";"2025-07-19";"2025-07-28";"United States";"Mobile";29;"Referral";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
102148;"2025-11-15";"";"";"";"";"United States";"Desktop";34;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102149;"2025-08-20";"2025-08-20";"2025-08-23";"2025-08-27";"";"Unknown";"Desktop";36;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;12.56
102150;"2024-06-17";"2024-06-19";"";"";"";"United Kingdom";"Desktop";34;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102151;"2025-03-28";"";"";"";"";"India";"Desktop";41;"Direct";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102152;"2025-11-16";"2025-11-20";"";"";"";"India";"Desktop";29;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102153;"2024-11-28";"2024-02-12";"2024-12-02";"2024-06-12";"";"India";"Mobile";29;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
102154;"";"";"";"";"";"United States";"Mobile";43;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
102155;"2024-09-14";"";"";"";"";"Australia";"Mobile";36;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
