user_id,signup_date_raw,acquisition_channel,country_raw,device_raw,age,marketing_spend,session_count,visited_site,signed_up,completed_onboarding,onboarding_date_raw,activated_core_feature,activation_date_raw,started_trial,trial_start_date_raw,converted_to_paid,conversion_date_raw,plan_type,active_after_30_days
101994,,Organic Search,United States,Desk top,37,0,8,Yes,No,No,,No,,No,,No,,Basic,
104345,,Paid Ads,AU,desktop,16,16,8,Yes,No,No,,No,,No,,No,,Enterprise,
106800,04-12-2024,Paid Ads,UK,tablet,33,11.73,5,Yes,Yes,Yes,08-12-2024,Yes,13-12-2024,Yes,20-12-2024,Yes,24-12-2024,Enterprise,No
102761,06-07-2024,Email Campaign,United Kingdom,Mobile Phone,34,8.44,3,Yes,Yes,Yes,10-07-2024,Yes,11-07-2024,No,,No,,,
104123,01-10-2024,Paid Ads,United states,Mobile Phone,29,1.93,6,Yes,Yes,Yes,02-10-2024,Yes,10-07-2024,Yes,15-10-2024,No,,Enterprise,
104715,15-04-2024,Paid Ads,Australia,TABLET,51,7.62,9,Yes,Yes,Yes,16-04-2024,No,,No,,No,,Basic,
101869,11-02-2025,Social Media,U.K.,DESKTOP,29,0,3,Yes,Yes,Yes,"Feb 13, 2025",No,,No,,No,,Pro,
101049,30-03-2025,Referral,DE,Desk top,54,0,6,Yes,Yes,No,,No,,No,,No,,Enterprise,
102515,30-08-2024,Email Campaign,uk,MOBILE,24,3.52,9,Yes,Yes,No,,No,,No,,No,,Pro,
106180,"Mar 13, 2024",Referral,us,Desktop,24,0,3,Yes,Yes,No,,No,,No,,No,,Enterprise,
104553,16-11-2025,Email Campaign,United States,Tablet,32,11.4,3,Yes,Yes,Yes,"Nov 17, 2025",Yes,19-11-2025,No,,No,,Basic,
104438,06-11-2025,Referral,America,desktop,23,0,4,Yes,Yes,Yes,"Nov 07, 2025",Yes,11-12-2025,Yes,"Nov 13, 2025",No,,Basic,
101736,08-02-2025,Referral,America,DESKTOP,38,,4,Yes,Yes,Yes,02-10-2025,Yes,15-02-2025,No,,No,,Basic,
106283,,Paid Ads,England,DESKTOP,33,8.07,9,Yes,No,No,,No,,No,,No,,,
102519,,Email Campaign,America,Desk top,31,6.12,7,Yes,No,No,,No,,No,,No,,Basic,
102673,"Oct 03, 2025",Social Media,America,desktop,37,0,4,Yes,Yes,No,,No,,No,,No,,Pro,
101933,01-11-2024,Paid Ads,Aus,Mobile Phone,,11.23,3,Yes,Yes,Yes,05-11-2024,Yes,11-06-2024,Yes,11-09-2024,Yes,11-12-2024,Basic,No
106197,15-03-2025,Email Campaign,Germany,Mobile,23,6.45,4,Yes,Yes,No,,No,,No,,No,,,
106523,"Oct 21, 2024",Paid Ads,australia,Tab,33,0.73,7,Yes,Yes,Yes,"Oct 25, 2024",No,,No,,No,,Enterprise,
105593,"Jan 09, 2025",Referral,United States,desktop,24,0,2,Yes,Yes,No,,No,,No,,No,,Pro,
102455,09/27/2025,Paid Ads,United states,desktop,46,1.32,-1,Yes,Yes,Yes,28-09-2025,Yes,"Sep 28, 2025",Yes,29-09-2025,No,,Basic,
105797,11-07-2025,Paid Ads,U.S.A,MOBILE,35,1.85,1,Yes,Yes,Yes,13-07-2025,No,,No,,No,,Basic,
106784,,Organic Search,AU,desktop,37,0,3,Yes,No,No,,No,,No,,No,,Basic,
100983,"Sep 07, 2025",Direct,us,PC,34,0,4,Yes,Yes,Yes,11-09-2025,Yes,09/15/2025,No,,No,,Basic,
102545,,Referral,india,MOBILE,36,0,5,Yes,No,No,,No,,No,,No,,Enterprise,
104115,14-07-2024,Referral,us,mobile,52,0,-1,Yes,Yes,Yes,17-07-2024,No,,No,,No,,Enterprise,
105731,"Aug 13, 2024",Social Media,United States,tablet,24,0,5,Yes,Yes,Yes,15-08-2024,Yes,"Aug 21, 2024",Yes,08/23/2024,No,,Basic,
102629,,Social Media,America,Mobile,32,0,5,Yes,No,No,,No,,No,,No,,Pro,
103139,,Organic Search,india,TABLET,16,0,3,Yes,No,No,,No,,No,,No,,Pro,
104124,,Organic Search,United States,Mobile Phone,20,0,,Yes,No,No,,No,,No,,No,,Pro,
105016,,Email Campaign,United states,PC,28,3.14,5,Yes,No,No,,No,,No,,No,,Basic,
104514,18-02-2025,Email Campaign,us,PC,32,27.14,9,Yes,Yes,No,,No,,No,,No,,Enterprise,
104450,18-04-2024,Email Campaign,india,Desktop,34,-11.86,7,Yes,Yes,No,,No,,No,,No,,,
100778,14-09-2024,Paid Ads,Australia,MOBILE,25,16.96,4,Yes,Yes,Yes,09/18/2024,No,,No,,No,,Pro,
100209,"Jun 26, 2025",Paid Ads,U.K.,tablet,36,5.34,5,Yes,Yes,No,,No,,No,,No,,Basic,
103116,08-11-2025,Paid Ads,Can.,Desktop,26,2.03,5,Yes,Yes,Yes,11-08-2025,Yes,11-08-2025,No,,No,,Pro,
106448,,Social Media,Germany,PC,39,0,8,Yes,No,No,,No,,No,,No,,Pro,
105420,06-08-2024,Referral,USA,,36,0,5,Yes,Yes,No,,No,,No,,No,,Enterprise,
100325,20-02-2025,Organic Search,Germany,tablet,22,0,5,Yes,Yes,Yes,21-02-2025,Yes,26-02-2025,Yes,07-03-2025,Yes,20-03-2025,Basic,Yes
103003,"Jul 17, 2025",Organic Search,U.S.A,DESKTOP,24,0,8,Yes,Yes,Yes,18-07-2025,No,,No,,No,,Pro,
101134,19-03-2024,Organic Search,AU,MOBILE,24,0,4,Yes,Yes,Yes,20-03-2024,Yes,21-03-2024,No,,No,,Basic,
102021,24-08-2025,Direct,australia,PC,19,0,3,Yes,Yes,Yes,27-08-2025,No,,No,,No,,,
100241,15-11-2024,Social Media,uk,MOBILE,24,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
104109,05/31/2024,Organic Search,IN,tablet,26,0,3,Yes,Yes,No,,No,,No,,No,,Basic,
102694,24-10-2024,Paid Ads,America,phone,55,6.23,4,Yes,Yes,No,,No,,No,,No,,Pro,
107009,25-05-2024,Organic Search,England,Mobile Phone,25,0,6,Yes,Yes,No,,No,,No,,No,,Basic,
104915,24-08-2024,Paid Ads,IND,Desk top,34,9.15,5,Yes,Yes,Yes,26-08-2024,Yes,26-08-2024,No,,No,,Enterprise,
104565,10-07-2025,Referral,Germany,MOBILE,32,0,2,Yes,Yes,No,,No,,No,,No,,Basic,
106312,"Jun 23, 2025",Email Campaign,United States,Mobile Phone,21,21.6,4,Yes,Yes,Yes,06/25/2025,No,,No,,No,,Basic,
102347,27-02-2025,Email Campaign,United States,phone,42,7.04,4,Yes,Yes,No,,No,,No,,No,,Basic,
104477,24-09-2025,Social Media,USA,mobile,37,0,4,Yes,Yes,Yes,24-09-2025,No,,No,,No,,Basic,
101674,"Jun 22, 2024",Direct,America,Mobile Phone,35,0,2,Yes,Yes,Yes,"Jun 22, 2024",Yes,26-06-2024,Yes,28-06-2024,No,,Basic,
105798,,Email Campaign,Germany,tablet,42,1.95,4,Yes,No,No,,No,,No,,No,,Enterprise,
105870,18-12-2025,Social Media,America,MOBILE,20,0,8,Yes,Yes,Yes,12/18/2025,No,,No,,No,,Pro,
104631,"Mar 15, 2025",Paid Ads,Deutschland,Desktop,33,8.97,5,Yes,Yes,Yes,03/16/2025,Yes,03/21/2025,Yes,25-03-2025,No,,Pro,
103121,08-06-2024,Paid Ads,us,Mobile Phone,34,17.11,6,Yes,Yes,No,,No,,No,,No,,,
106832,,Referral,india,Mobile,40,0,6,Yes,No,No,,No,,No,,No,,Pro,
102160,04-08-2024,Referral,United Kingdom,phone,16,0,3,Yes,Yes,No,,No,,No,,No,,Pro,
106575,13-12-2024,Email Campaign,Aus,DESKTOP,40,6.73,1,Yes,Yes,Yes,16-12-2024,Yes,18-12-2024,Yes,12/20/2024,Yes,12/30/2024,Basic,Yes
106833,07/15/2024,Organic Search,IND,phone,40,0,6,Yes,Yes,Yes,19-07-2024,Yes,22-07-2024,Yes,30-07-2024,Yes,"Aug 08, 2024",Basic,Yes
103054,"Feb 02, 2025",Direct,germany,phone,35,0,8,Yes,Yes,No,,No,,No,,No,,Basic,
100851,,Referral,United States,desktop,27,0,-1,Yes,No,No,,No,,No,,No,,Pro,
101343,05/25/2024,Social Media,uk,desktop,19,0,4,Yes,Yes,Yes,"May 27, 2024",No,,No,,No,,Pro,
104455,13-09-2024,Paid Ads,,Desktop,47,2.97,3,Yes,Yes,Yes,13-09-2024,No,,No,,No,,Pro,
104974,19-05-2025,Social Media,U.S.A,Desktop,21,0,8,Yes,Yes,Yes,22-05-2025,Yes,26-05-2025,No,,No,,Enterprise,
100086,16-06-2025,Organic Search,U.S.A,Tablet,31,0,6,Yes,Yes,No,,No,,No,,No,,Pro,
102872,07/21/2025,Direct,Aus,PC,38,0,5,Yes,Yes,No,,No,,No,,No,,Basic,
104068,05-06-2025,Direct,U.S.A,DESKTOP,25,0,5,Yes,Yes,No,,No,,No,,No,,Pro,
103467,29-10-2024,Social Media,us,Desktop,33,0,6,Yes,Yes,No,,No,,No,,No,,Pro,
106952,12-08-2025,Organic Search,United Kingdom,MOBILE,,0,2,Yes,Yes,Yes,16-08-2025,Yes,08/17/2025,No,,No,,Basic,
103521,12/23/2025,Organic Search,Deutschland,PC,47,0,5,Yes,Yes,Yes,12/23/2025,No,,No,,No,,,
104494,04-05-2025,Referral,America,desktop,40,0,1,Yes,Yes,Yes,"May 05, 2025",Yes,05-05-2025,No,,No,,Basic,
107195,23-10-2024,Referral,CA,Desktop,41,0,6,Yes,Yes,No,,No,,No,,No,,Pro,
104774,,Social Media,us,PC,26,0,6,Yes,No,No,,No,,No,,No,,Basic,
105556,23-01-2025,Direct,United States,iPad,25,,7,Yes,Yes,Yes,"Jan 27, 2025",Yes,29-01-2025,No,,No,,Pro,
105739,30-12-2024,Social Media,AU,Desk top,46,0,3,Yes,Yes,Yes,02-01-2025,No,,No,,No,,Basic,
104939,11-09-2025,Paid Ads,uk,Mobile Phone,31,5.43,8,Yes,Yes,Yes,15-09-2025,No,,No,,No,,Enterprise,
105236,11/14/2025,Paid Ads,india,desktop,53,8.16,5,Yes,Yes,Yes,16-11-2025,Yes,11/22/2025,Yes,27-11-2025,No,,,
105131,27-09-2024,Organic Search,uk,PC,22,,3,Yes,Yes,No,,No,,No,,No,,Basic,
100405,,Paid Ads,us,PC,33,14.4,8,Yes,No,No,,No,,No,,No,,Basic,
102864,26-10-2024,Organic Search,Deutschland,Desk top,42,0,5,Yes,Yes,Yes,"Oct 28, 2024",Yes,02-11-2024,Yes,03-11-2024,Yes,14-11-2024,Basic,Yes
105721,,Paid Ads,U.K.,Desktop,26,24.32,4,Yes,No,No,,No,,No,,No,,Enterprise,
105782,21-09-2025,Referral,USA,,40,0,7,Yes,Yes,Yes,09/21/2025,Yes,09/26/2025,Yes,30-09-2025,Yes,12-10-2025,Basic,Yes
101321,,Referral,U.K.,,31,0,5,Yes,No,No,,No,,No,,No,,Basic,
100844,09/23/2025,Organic Search,America,Tab,19,0,5,Yes,Yes,Yes,"Sep 26, 2025",No,,No,,No,,Pro,
104577,06-10-2025,Organic Search,india,PC,35,0,4,Yes,Yes,Yes,08-10-2025,Yes,11-10-2025,Yes,"Oct 17, 2025",No,,Pro,
101060,16-08-2025,Organic Search,Deutschland,phone,34,0,4,Yes,Yes,Yes,17-08-2025,Yes,18-08-2025,Yes,"Aug 18, 2025",No,,,
102719,,Social Media,Germany,DESKTOP,38,0,4,Yes,No,No,,No,,No,,No,,Pro,
106740,23-08-2025,Social Media,CA,Desktop,30,,6,Yes,Yes,Yes,08/25/2025,Yes,27-08-2025,No,,No,,Pro,
100968,05-11-2025,Paid Ads,England,phone,40,3.15,5,Yes,Yes,Yes,06-11-2025,No,,No,,No,,Pro,
102760,13-08-2024,Organic Search,germany,mobile,23,0,6,Yes,Yes,Yes,17-08-2024,Yes,18-08-2024,No,,No,,Basic,
103527,"Nov 19, 2024",Paid Ads,America,mobile,26,4.47,4,Yes,Yes,Yes,"Nov 19, 2024",No,,No,,No,,Pro,
106778,,Organic Search,United States,,40,0,3,Yes,No,No,,No,,No,,No,,Pro,
101711,,Paid Ads,America,iPad,27,22.57,6,Yes,No,No,,No,,No,,No,,Basic,
101384,06-07-2024,Paid Ads,,Mobile Phone,27,2.38,3,Yes,Yes,Yes,09-07-2024,Yes,07-12-2024,No,,No,,Basic,
103429,18-03-2025,Social Media,USA,desktop,25,0,7,Yes,Yes,Yes,19-03-2025,Yes,"Mar 22, 2025",No,,No,,Pro,
104058,19-07-2024,Email Campaign,CA,phone,27,6.04,6,Yes,Yes,No,,No,,No,,No,,Basic,
105486,19-10-2025,Direct,England,Desktop,30,0,6,Yes,Yes,No,,No,,No,,No,,Enterprise,
102413,03-09-2025,Direct,U.S.A,desktop,23,0,2,Yes,Yes,No,,No,,No,,No,,Pro,
102577,21-11-2025,Paid Ads,U.K.,mobile,37,8.16,7,Yes,Yes,Yes,23-11-2025,Yes,11/25/2025,No,,No,,Pro,
102224,,Social Media,Australia,mobile,,0,4,Yes,No,No,,No,,No,,No,,Pro,
104594,10-01-2024,Direct,UK,Mobile,38,0,5,Yes,Yes,Yes,03-10-2024,Yes,"Oct 08, 2024",No,,No,,Basic,
102550,15-10-2024,Organic Search,United states,Desktop,50,0,5,Yes,Yes,Yes,10/15/2024,Yes,20-10-2024,Yes,28-10-2024,Yes,31-10-2024,Enterprise,Yes
103826,"Oct 22, 2024",Referral,U.S.A,Desk top,33,0,2,Yes,Yes,No,,No,,No,,No,,Enterprise,
107010,"Aug 12, 2025",Organic Search,,desktop,36,0,4,Yes,Yes,No,,No,,No,,No,,Pro,
100007,23-06-2024,Paid Ads,DE,DESKTOP,34,4.16,4,Yes,Yes,No,,No,,No,,No,,Basic,
103033,,Organic Search,DE,Desktop,21,0,4,Yes,No,No,,No,,No,,No,,Pro,
107163,23-03-2025,Direct,America,desktop,37,0,6,Yes,Yes,Yes,26-03-2025,Yes,"Apr 01, 2025",No,,No,,Basic,
102386,27-11-2024,Organic Search,us,Tab,30,0,6,Yes,Yes,Yes,"Nov 30, 2024",Yes,05-12-2024,No,,No,,Basic,
104362,07-01-2025,Email Campaign,australia,MOBILE,29,,5,Yes,Yes,No,,No,,No,,No,,Basic,
104510,"Jun 26, 2025",Paid Ads,United states,Mobile,16,12.85,5,Yes,Yes,No,,No,,No,,No,,Basic,
103669,,Referral,USA,desktop,21,0,8,Yes,No,No,,No,,No,,No,,Basic,
103366,09-03-2025,Social Media,Deutschland,desktop,19,0,6,Yes,Yes,Yes,11-03-2025,Yes,13-03-2025,No,,No,,Basic,
100676,,Email Campaign,DE,Desk top,42,,5,Yes,No,No,,No,,No,,No,,Basic,
104763,17-12-2024,Direct,Deutschland,desktop,28,0,10,Yes,Yes,Yes,20-12-2024,Yes,"Dec 20, 2024",Yes,21-12-2024,Yes,28-12-2024,Basic,Yes
100471,,Paid Ads,Can.,mobile,35,7.67,5,Yes,No,No,,No,,No,,No,,Pro,
106836,,Paid Ads,Germany,iPad,36,28.54,3,Yes,No,No,,No,,No,,No,,Basic,
104783,11/18/2024,Paid Ads,United States,desktop,27,2.34,6,Yes,Yes,No,,No,,No,,No,,Basic,
106645,06-06-2025,Organic Search,CA,iPad,43,0,6,Yes,Yes,Yes,08-06-2025,Yes,"Jun 12, 2025",No,,No,,Basic,
101207,"Nov 04, 2024",Referral,U.K.,PC,49,0,5,Yes,Yes,Yes,07-11-2024,Yes,13-11-2024,No,,No,,Pro,
104543,"Mar 07, 2025",Organic Search,canada,mobile,24,0,3,Yes,Yes,Yes,09-03-2025,Yes,13-03-2025,Yes,03/21/2025,No,,Basic,
107037,14-09-2025,Email Campaign,Aus,,32,2.45,8,Yes,Yes,No,,No,,No,,No,,Basic,
105262,,Social Media,IN,MOBILE,32,0,4,Yes,No,No,,No,,No,,No,,Basic,
100250,27-08-2025,Paid Ads,CA,PC,43,28.66,6,Yes,Yes,No,,No,,No,,No,,Basic,
104888,05-07-2024,Social Media,Deutschland,DESKTOP,23,0,8,Yes,Yes,Yes,10-05-2024,No,,No,,No,,Pro,
103304,15-02-2025,Organic Search,us,PC,27,0,5,Yes,Yes,Yes,15-02-2025,Yes,18-02-2025,No,,No,,Enterprise,
102184,25-09-2024,Organic Search,United Kingdom,MOBILE,41,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
103102,03-11-2025,Direct,Germany,Desktop,41,0,5,Yes,Yes,Yes,03-12-2025,No,,No,,No,,Basic,
100972,08-05-2025,Paid Ads,USA,MOBILE,20,16.51,,Yes,Yes,No,,No,,No,,No,,Enterprise,
100731,11-10-2024,Paid Ads,U.K.,desktop,35,5.13,11,Yes,Yes,Yes,11-11-2024,Yes,11-12-2024,Yes,17-11-2024,No,,Basic,
103653,03-04-2025,Email Campaign,Canada,Tablet,23,9.59,4,Yes,Yes,Yes,04-03-2025,Yes,03-04-2025,No,,No,,Basic,
102548,12-06-2024,Paid Ads,United States,MOBILE,25,5.34,2,Yes,Yes,Yes,09-12-2024,No,,No,,No,,Basic,
105409,04-05-2025,Paid Ads,AU,PC,20,6.45,4,Yes,Yes,Yes,04-05-2025,No,,No,,No,,Basic,
102699,"Jan 12, 2025",Organic Search,us,Desktop,29,0,5,Yes,Yes,No,,No,,No,,No,,Basic,
106305,30-12-2024,Email Campaign,us,Desk top,25,,1,Yes,Yes,No,,No,,No,,No,,Enterprise,
102449,11/20/2025,Organic Search,United States,PC,44,0,8,Yes,Yes,Yes,24-11-2025,Yes,29-11-2025,Yes,04-12-2025,Yes,"Dec 08, 2025",Pro,Yes
101742,15-06-2024,Paid Ads,Deutschland,MOBILE,33,7.8,5,Yes,Yes,Yes,17-06-2024,No,,No,,No,,Basic,
100616,24-12-2024,Paid Ads,Germany,Desktop,22,5.83,2,Yes,Yes,Yes,24-12-2024,Yes,30-12-2024,No,,No,,Basic,
103446,,Email Campaign,Australia,PC,23,11.52,2,Yes,No,No,,No,,No,,No,,Pro,
106868,,Organic Search,United states,TABLET,54,0,7,Yes,No,No,,No,,No,,No,,Basic,
102858,"Apr 30, 2025",Paid Ads,USA,Desktop,32,5.92,7,Yes,Yes,Yes,02-05-2025,Yes,08-05-2025,No,,No,,Pro,
104048,"Nov 02, 2024",Email Campaign,india,mobile,39,10.43,4,Yes,Yes,Yes,03-11-2024,Yes,08-11-2024,No,,No,,Basic,
100724,25-07-2024,Social Media,U.K.,Mobile,31,0,6,Yes,Yes,Yes,28-07-2024,No,,No,,No,,Basic,
100511,03-01-2025,Email Campaign,Can.,PC,45,3.87,3,Yes,Yes,Yes,"Jan 04, 2025",Yes,10-01-2025,Yes,14-01-2025,Yes,"Jan 24, 2025",Basic,Yes
107158,13-07-2025,Organic Search,India,Desktop,36,0,4,Yes,Yes,Yes,14-07-2025,Yes,07/18/2025,Yes,07/26/2025,Yes,30-07-2025,Pro,Yes
101155,"Mar 10, 2025",Email Campaign,USA,Mobile,,7.32,,Yes,Yes,Yes,11-03-2025,Yes,03/15/2025,No,,No,,Basic,
101500,"Nov 23, 2024",Direct,America,MOBILE,35,0,6,Yes,Yes,No,,No,,No,,No,,Pro,
100846,"Jun 02, 2024",Paid Ads,canada,Tab,33,5.31,5,Yes,Yes,No,,No,,No,,No,,Pro,
105547,,Organic Search,United Kingdom,DESKTOP,34,0,6,Yes,No,No,,No,,No,,No,,Enterprise,
102903,09-06-2024,Referral,U.K.,Desk top,35,0,5,Yes,Yes,Yes,09-06-2024,Yes,14-06-2024,Yes,21-06-2024,No,,Basic,
105753,01-12-2024,Organic Search,us,desktop,,0,,Yes,Yes,No,,No,,No,,No,,Basic,
101380,,Direct,uk,Tab,29,0,8,Yes,No,No,,No,,No,,No,,Pro,
100157,02-11-2025,Email Campaign,Australia,Mobile Phone,37,7.17,8,Yes,Yes,Yes,06-11-2025,No,,No,,No,,Basic,
106452,05-08-2024,Paid Ads,USA,Desktop,30,,3,Yes,Yes,No,,No,,No,,No,,Basic,
102384,"Mar 27, 2025",Organic Search,United states,Tablet,30,0,2,Yes,Yes,No,,No,,No,,No,,Basic,
102393,,Paid Ads,America,,23,9.7,,Yes,No,No,,No,,No,,No,,Enterprise,
106356,12-12-2025,Direct,USA,desktop,18,0,9,Yes,Yes,Yes,"Dec 14, 2025",Yes,"Dec 16, 2025",Yes,20-12-2025,Yes,02-01-2026,Basic,Yes
106826,19-03-2025,Email Campaign,UK,Desktop,22,4.59,2,Yes,Yes,Yes,21-03-2025,Yes,03/23/2025,Yes,29-03-2025,Yes,01-04-2025,Basic,Yes
105270,03-08-2025,Paid Ads,IN,Mobile,28,12.26,5,Yes,Yes,Yes,05-08-2025,Yes,10-08-2025,No,,No,,Pro,
106767,,Referral,United Kingdom,Mobile Phone,34,0,4,Yes,No,No,,No,,No,,No,,Basic,
103023,11-09-2025,Paid Ads,Germany,iPad,34,3.5,5,Yes,Yes,No,,No,,No,,No,,Pro,
102847,"Dec 01, 2024",Paid Ads,United States,Mobile,,15.52,4,Yes,Yes,No,,No,,No,,No,,Basic,
102535,04/23/2024,Paid Ads,UK,PC,30,7.8,,Yes,Yes,Yes,04/27/2024,No,,No,,No,,Basic,
105135,23-11-2025,Paid Ads,United states,,30,10.18,4,Yes,Yes,Yes,24-11-2025,Yes,11/30/2025,No,,No,,Pro,
104800,"Sep 15, 2025",Social Media,England,Mobile Phone,31,0,4,Yes,Yes,Yes,"Sep 16, 2025",No,,No,,No,,Basic,
106298,"Oct 01, 2024",Organic Search,America,Desktop,,0,5,Yes,Yes,Yes,10-03-2024,No,,No,,No,,Basic,
105583,29-05-2025,Organic Search,United states,Mobile Phone,41,0,7,Yes,Yes,Yes,31-05-2025,No,,No,,No,,Pro,
104242,14-06-2025,Organic Search,AU,Desktop,36,0,4,Yes,Yes,Yes,18-06-2025,Yes,18-06-2025,Yes,27-06-2025,No,,Enterprise,
104534,03/29/2025,Social Media,U.K.,phone,19,0,3,Yes,Yes,Yes,31-03-2025,No,,No,,No,,Pro,
101211,02-11-2024,Social Media,United states,PC,24,0,3,Yes,Yes,Yes,02-11-2024,Yes,02-11-2024,Yes,"Nov 03, 2024",No,,Pro,
106349,17-12-2024,Organic Search,U.K.,phone,25,,6,Yes,Yes,Yes,"Dec 17, 2024",No,,No,,No,,Basic,
105077,03/21/2024,Organic Search,Canada,Desktop,34,0,5,Yes,Yes,Yes,"Mar 25, 2024",Yes,03/27/2024,No,,No,,Pro,
106238,07-08-2024,Referral,America,PC,32,0,3,Yes,Yes,Yes,09-08-2024,Yes,11-08-2024,No,,No,,Pro,
100908,29-11-2024,Social Media,India,Desk top,40,0,9,Yes,Yes,Yes,"Dec 03, 2024",No,,No,,No,,Pro,
102990,27-08-2025,Email Campaign,Aus,tablet,31,3.79,5,Yes,Yes,No,,No,,No,,No,,,
102375,21-03-2024,Paid Ads,DE,iPad,21,21.42,,Yes,Yes,Yes,24-03-2024,Yes,30-03-2024,No,,No,,Enterprise,
103988,"Nov 12, 2024",Email Campaign,uk,MOBILE,17,15,4,Yes,Yes,No,,No,,No,,No,,Basic,
106746,,Organic Search,U.S.A,DESKTOP,29,0,7,Yes,No,No,,No,,No,,No,,Basic,
101247,12-11-2024,Referral,india,Desk top,35,0,7,Yes,Yes,Yes,12-11-2024,Yes,"Nov 15, 2024",Yes,"Nov 21, 2024",No,,Pro,
104487,,Social Media,USA,Mobile Phone,48,0,3,Yes,No,No,,No,,No,,No,,Pro,
101757,,Email Campaign,America,Desk top,29,17.59,8,Yes,No,No,,No,,No,,No,,Basic,
104892,25-06-2025,Referral,India,mobile,,0,6,Yes,Yes,Yes,"Jun 26, 2025",No,,No,,No,,Basic,
100669,14-01-2025,Referral,us,DESKTOP,42,0,6,Yes,Yes,Yes,"Jan 18, 2025",Yes,01/18/2025,No,,No,,Basic,
100014,12-04-2024,Organic Search,AU,DESKTOP,32,0,3,Yes,Yes,Yes,04/16/2024,Yes,21-04-2024,Yes,24-04-2024,No,,Pro,
100521,04-01-2025,Email Campaign,uk,mobile,,11.38,3,Yes,Yes,No,,No,,No,,No,,Pro,
105671,27-10-2024,Organic Search,America,Desktop,51,0,5,Yes,Yes,Yes,"Oct 28, 2024",Yes,"Nov 01, 2024",Yes,05-11-2024,Yes,11/18/2024,Basic,No
106888,26-12-2025,Organic Search,DE,DESKTOP,26,0,4,Yes,Yes,Yes,29-12-2025,Yes,04-01-2026,Yes,07-01-2026,Yes,13-01-2026,Pro,Yes
105061,06-06-2025,Organic Search,United States,,39,0,3,Yes,Yes,No,,No,,No,,No,,Basic,
105017,"Aug 06, 2025",Organic Search,United States,TABLET,34,0,,Yes,Yes,Yes,08-08-2025,Yes,11-08-2025,No,,No,,Pro,
105890,18-07-2024,Paid Ads,United Kingdom,Desktop,21,14.48,4,Yes,Yes,No,,No,,No,,No,,Basic,
103650,15-01-2025,Paid Ads,India,mobile,36,3.07,5,Yes,Yes,Yes,17-01-2025,No,,No,,No,,Basic,
106787,05-02-2025,Organic Search,CA,Mobile Phone,36,0,4,Yes,Yes,No,,No,,No,,No,,Basic,
100835,06/16/2025,Paid Ads,Aus,Desktop,16,8.94,8,Yes,Yes,Yes,"Jun 18, 2025",No,,No,,No,,Basic,
103312,04-04-2025,Organic Search,uk,mobile,16,0,5,Yes,Yes,Yes,06-04-2025,Yes,04-12-2025,Yes,19-04-2025,No,,Pro,
101727,06-11-2024,Organic Search,Can.,,29,0,5,Yes,Yes,Yes,"Nov 09, 2024",Yes,11-11-2024,Yes,16-11-2024,Yes,11/29/2024,Basic,No
103561,,Paid Ads,Australia,desktop,35,5.49,4,Yes,No,No,,No,,No,,No,,Basic,
105110,"Mar 06, 2025",Social Media,UK,mobile,28,0,9,Yes,Yes,No,,No,,No,,No,,Basic,
106895,04-11-2024,Paid Ads,UK,phone,26,8.76,4,Yes,Yes,Yes,04-11-2024,No,,No,,No,,Enterprise,
100617,,Organic Search,DE,desktop,35,0,1,Yes,No,No,,No,,No,,No,,Basic,
102901,29-05-2025,Referral,England,mobile,18,0,8,Yes,Yes,Yes,30-05-2025,Yes,31-05-2025,No,,No,,Basic,
102172,24-09-2025,Paid Ads,AU,DESKTOP,26,4.27,3,Yes,Yes,No,,No,,No,,No,,Basic,
103899,"Sep 06, 2024",Organic Search,England,Mobile Phone,36,0,3,Yes,Yes,Yes,10-09-2024,Yes,09/14/2024,Yes,"Sep 14, 2024",Yes,28-09-2024,Enterprise,Yes
102013,08-11-2025,Social Media,uk,Desktop,36,0,2,Yes,Yes,Yes,"Nov 10, 2025",Yes,11-10-2025,Yes,11/16/2025,Yes,19-11-2025,Basic,Yes
101870,04/13/2025,Social Media,,Desk top,39,0,3,Yes,Yes,Yes,17-04-2025,Yes,18-04-2025,No,,No,,Pro,
102137,08/28/2024,Email Campaign,uk,DESKTOP,39,4.11,4,Yes,Yes,Yes,30-08-2024,Yes,30-08-2024,Yes,09-03-2024,Yes,14-09-2024,Basic,No
100322,,Organic Search,U.K.,Desktop,29,0,6,Yes,No,No,,No,,No,,No,,Basic,
103450,"Aug 21, 2025",Paid Ads,United states,mobile,16,6.51,8,Yes,Yes,No,,No,,No,,No,,Basic,
102456,30-07-2025,Email Campaign,United States,Desktop,24,2.09,6,Yes,Yes,Yes,"Jul 30, 2025",Yes,05-08-2025,No,,No,,Basic,
100329,10-08-2024,Email Campaign,U.S.A,MOBILE,33,16.94,5,Yes,Yes,Yes,"Aug 10, 2024",No,,No,,No,,Pro,
102036,"Apr 26, 2025",Email Campaign,germany,Desktop,35,8.09,4,Yes,Yes,Yes,30-04-2025,Yes,05-05-2025,Yes,"May 10, 2025",No,,Pro,
103736,19-02-2025,Social Media,America,Mobile Phone,42,0,4,Yes,Yes,Yes,23-02-2025,Yes,"Feb 27, 2025",No,,No,,Basic,
101250,24-05-2024,Social Media,America,Mobile,34,0,3,Yes,Yes,Yes,28-05-2024,No,,No,,No,,Basic,
